지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
165,2015-12-19,5.3,1.3,801,11.3,1305,,,,,,,4.2,160,923,2.9,160,751,1.4,1169,1.6,51,1306,78.6,6.9,1029.5,1036.2,1026,1033.1,1604,1034.3,9.8,8.5,1200,1.48,8.09,,,,,,1.9,1.9,5,-2.5,6,6.4,7.5,8.2,8.8,11.8,14,16.9,18.7,,2.4,,
165,2015-12-20,5.2,2.9,329,7.7,1318,10.12,,,,,3.7,3.9,140,2357,2.5,140,2359,1,841,3,72,1231,86.1,7.6,1024.2,1033.7,9,1025.9,2356,1028.9,9.8,0,1300,0.46,2.51,,,,,,9.5,6.1,6,-1,6.6,6.8,7.7,8.4,8.8,11.6,13.8,16.8,18.7,,0.2,6.5,
165,2015-12-21,7,3.2,2354,11.6,1328,4.6,,,,,2.8,11.2,360,1447,8.1,360,1518,2.9,2516,4.5,66,1514,85.1,8.5,1021.9,1029.3,2300,1024.2,404,1026.6,9.8,4.1,1400,1.15,5.22,,,,,,5.1,3.9,7.4,-0.9,8,8,8.4,8.9,9.1,11.4,13.6,16.7,18.6,,0.8,,
165,2015-12-22,6.7,0.7,751,12.5,1419,1.22,,,,,0.3,5,200,1355,3.2,360,1928,1.4,1245,3.3,49,1142,80.3,7.9,1021.9,1029,1,1023.7,2324,1026.7,9.8,8.2,1200,1.51,8.5,,,,,,4,2.6,6.3,-3,6.9,7.2,8.1,8.7,9.1,11.3,13.4,16.6,18.5,,1.2,6.5,
165,2015-12-23,7.5,4.6,2356,8.6,703,14,,,,,7.3,7.2,360,916,5,360,1806,2.4,2114,5.9,90,1,90,9.3,1016.6,1024.5,7,1020.2,1435,1021.3,9.8,0,1200,0.18,0.88,,,,,,7,4.9,7.9,1.3,8.7,8.7,9,9.4,9.6,11.3,13.3,16.5,18.5,,0.2,1.1,6.55
165,2015-12-24,5.6,2.4,759,9,1312,,,,,,,13.4,360,1623,8.9,360,1529,4.3,3749,1.7,56,1807,77.4,7,1016.2,1022.7,1014,1019.3,1421,1020.9,9.8,5.5,1200,1.23,6.77,,,,,,5.4,3.8,5.8,-1.2,6.9,7.4,8.4,9,9.4,11.3,13.2,16.4,18.5,,2.2,,
165,2015-12-25,4.2,1.4,2128,7,1502,,,,,,,12.5,340,41,8.9,360,44,4.7,4046,-3,40,1249,59.8,4.9,1017.3,1023.8,1014,1021.1,51,1022.1,9.8,8.9,1200,1.67,9.66,,,,,,1.9,1.9,4.1,-2.5,6,6.7,7.9,8.6,9.1,11.3,13.1,16.3,18.4,,2.5,,
165,2015-12-26,7.1,1.6,1,10.9,1417,,,,,,,8.1,340,2209,5.4,360,2216,2.9,2474,2.7,50,1403,75.1,7.5,1016.7,1024.5,2355,1019.5,516,1021.4,9.8,5.7,1200,1.34,7.15,,,,,,4.3,4.3,5.5,0.4,6.3,6.6,7.5,8.2,8.7,11.1,13,16.2,18.4,,2.6,,
165,2015-12-27,2.5,1,1748,5.5,1,,,,,,,13.4,360,1336,9.7,360,1536,5.9,5099,-3.5,53,1313,64.6,4.8,1024.9,1032.8,2317,1024.3,16,1029.8,9.8,8.3,1200,1.46,8.02,,,,,,5,4,3.7,-0.4,5.4,6.2,7.4,8.2,8.7,11,12.9,16.2,18.3,,2.8,,
165,2015-12-28,1.3,-0.4,704,3.8,1356,0.47,,,,,0,10.7,360,53,7.8,360,139,3,2577,-3.1,61,1,72.5,4.9,1028.4,1034.2,2241,1031.8,510,1033.3,9.8,2,1300,1.05,4.88,,,,,,7.9,7.9,3.4,-1.5,4.9,5.5,6.7,7.5,8.2,10.8,12.8,16.1,18.3,,0.9,0,
165,2015-12-29,2.2,-1.4,506,7,1420,,,,,,,7.3,20,1413,5.2,360,1415,1.9,1626,-2.5,49,1322,71.4,5.1,1028.3,1034.8,711,1031.7,1420,1033.2,9.8,7.1,1300,1.49,8.04,,,,,,2.1,1.6,2.6,-5,4.5,5.1,6.4,7.2,7.8,10.7,12.7,16,18.2,,1.8,,
165,2015-12-30,4.5,-1.3,749,8.8,1325,0.4,,,,,0.3,6.6,250,1832,4.6,250,1836,2.2,1879,-0.9,44,1237,68.9,5.8,1024.7,1032.4,1,1027.7,2222,1029.5,9.9,5.3,1200,1.47,7.08,,,,,,4.5,4.1,3.8,-5.1,4.7,5,6.2,6.9,7.4,10.4,12.5,15.9,18.2,,1.5,6.1,
165,2015-12-31,4.8,3,2155,7.4,1,2.27,,,,,5.8,11.8,320,721,7.5,340,730,3,2554,1.7,63,1503,80.9,6.9,1026.5,1034.2,2239,1027.5,45,1031.3,9.9,4.7,1100,1.09,5.85,,,,,,6.4,5.5,5.6,-0.6,6.4,6.4,7.1,7.5,7.8,10.2,12.4,15.8,18.2,,1.1,,
