지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
212,2015-12-11,5.6,-1.7,2358,10.3,1407,,,,,,,10.2,70,1028,4.6,70,1221,1.7,1472,-3.1,22,1526,58.3,5.1,1002.2,1026.4,2358,1012.5,205,1019.5,9.6,6.8,,,,,,,,,,,4.4,-6.3,,,,,,,,,,,,,
212,2015-12-12,0.6,-4.7,729,10,1404,,,,,,,3,270,1427,1.9,180,1638,0.6,498,-5.3,27,1455,69.5,4.1,1008.6,1029.8,904,1023.3,1448,1026.4,9.6,7.8,,,,,,,,,,,1.3,-9,,,,,,,,,,,,,
212,2015-12-13,1.6,-3.2,226,10.9,1353,,,,,,,3.1,180,1427,1.8,180,1641,0.5,396,-3.6,36,1346,71.5,4.7,1007.1,1026.6,927,1022.3,1454,1024.9,9.6,7.8,,,,,,,,,,,1.5,-7.7,,,,,,,,,,,,,
212,2015-12-14,2.3,-1.8,115,4.3,1316,,,,,,3,2,290,1939,1.2,290,1942,0.3,239,1.1,76,1148,92.6,6.7,1004.3,1025.3,1,1019.2,2232,1021.8,9.6,0.2,,,,,,,,,,,2.1,-7,,,,,,,,,,,,,
212,2015-12-15,5,2.7,2358,7.3,1225,,,,,,0.3,8.8,270,2308,4.7,270,2315,1.4,1182,-0.5,45,2351,70.6,6.1,1000.6,1019.5,912,1016.6,1548,1018,9.6,1.3,,,,,,,,,,,4.4,-0.2,,,,,,,,,,,,,
212,2015-12-16,0.2,-3.8,2351,3.4,1452,,,,,,,9,250,1512,4.8,320,1206,2.7,2332,-12.2,27,1345,39.8,2.5,1000.7,1021.9,2342,1015.4,1438,1018.4,9.6,7.7,,,,,,,,,,,1.3,-5.6,,,,,,,,,,,,,
212,2015-12-17,-4.9,-8.2,2347,0,1355,,,,,,,5.3,250,2,3.5,290,2,1.1,969,-14.8,27,1355,47.3,1.9,1009.4,1032,2220,1021.9,1,1027.6,9.6,7.7,,,,,,,,,,,-1.5,-12.5,,,,,,,,,,,,,
212,2015-12-18,-5.3,-11.1,737,-1.3,1753,,,,,,,3,70,2147,1.7,50,2153,0.4,357,-10.7,46,1320,67,2.8,1015.6,1035.6,2344,1031.9,1,1033.9,9.6,1.3,,,,,,,,,,,-2.8,-14.9,,,,,,,,,,,,,
212,2015-12-19,-1.7,-5.6,2359,4.5,1432,,,,,,,2.6,50,1140,1.9,180,1647,0.5,426,-6.3,45,1503,72.3,3.8,1018.1,1038.6,1019,1034.2,1607,1036.3,9.6,4.6,,,,,,,,,,,-1,-10.8,,,,,,,,,,,,,
212,2015-12-20,-2.5,-8.5,558,3.3,1559,,,,,,,2.7,50,521,1.3,50,525,0.4,313,-7.8,42,1411,68.9,3.4,1012.8,1036.5,1,1027,1704,1030.9,9.6,3,,,,,,,,,,,-1.4,-12.6,,,,,,,,,,,,,
212,2015-12-21,0.3,-1.1,142,1.7,1512,,,,,,1,2.5,70,1126,1.3,50,1127,0.4,325,-1.7,63,253,87.3,5.5,1009.9,1030.8,2352,1025.2,550,1027.7,9.6,0,,,,,,,,,,,-0.3,-3,,,,,,,,,,,,,
212,2015-12-22,1.9,-1.5,813,7.7,1449,,,,,,,2.7,70,624,1.8,180,1619,0.6,501,-1.6,45,1433,79.5,5.5,1011.7,1032.4,326,1027,2350,1029.5,9.6,6.7,,,,,,,,,,,-0.1,-7,,,,,,,,,,,,,
212,2015-12-23,2.2,0.5,59,4.9,1531,,,,,,1,2.3,180,2036,1.4,180,2039,0.5,416,1.7,85,28,96.6,6.9,1005.7,1027,1,1021.3,1449,1023.3,9.6,0.3,,,,,,,,,,,1.2,-1.9,,,,,,,,,,,,,
212,2015-12-24,1.3,-2.7,2333,5.1,1437,,,,,,,4.8,270,1307,2.9,270,1310,0.9,741,-0.8,62,1438,87,5.8,1003.2,1022.8,27,1018.9,1609,1020.8,9.6,2.7,,,,,,,,,,,2.7,-8,,,,,,,,,,,,,
212,2015-12-25,-1.8,-5.7,811,4.1,1335,,,,,,,5.6,290,1429,3.6,290,1553,0.8,682,-9.7,18,1436,62.8,3.1,1003.3,1023.5,934,1019.4,1612,1021.1,9.6,7.2,,,,,,,,,,,-0.1,-9.4,,,,,,,,,,,,,
212,2015-12-26,0.8,-2.6,3,4.8,1628,,,,,,0.1,5.5,290,1708,2.9,270,1709,0.7,592,-5.4,46,1659,63.4,4.2,1002.7,1024.9,2352,1017.9,455,1020.3,9.6,0.4,,,,,,,,,,,0.3,-9.1,,,,,,,,,,,,,
212,2015-12-27,-4.3,-8.9,2400,1.7,1416,,,,,,,4.9,270,1618,2.8,270,1625,0.9,769,-14.6,13,1545,50,2.1,1011.5,1033.3,2347,1024.8,1,1029.7,9.6,7.7,,,,,,,,,,,-2.1,-14.3,,,,,,,,,,,,,
212,2015-12-28,-7.3,-12.8,751,-0.3,1428,,,,,,,8.1,290,1516,4.4,270,1307,1,854,-18,14,1415,50,1.5,1014.9,1035.1,2349,1031.1,1429,1033.4,9.6,7.7,,,,,,,,,,,-4,-17.1,,,,,,,,,,,,,
212,2015-12-29,-6.9,-13.6,611,1.9,1451,,,,,,,2.6,360,1422,1.7,70,1333,0.5,421,-14.7,27,1550,57.4,2,1016.1,1036.9,851,1032.1,1415,1034.5,9.6,6.8,,,,,,,,,,,-4.4,-17.4,,,,,,,,,,,,,
212,2015-12-30,-2.7,-9.6,739,5.7,1420,,,,,,0.5,3.5,360,2110,2.2,50,2102,0.6,491,-7.9,36,1439,70.6,3.6,1012.1,1034.1,303,1026.9,1645,1030.2,9.6,7.3,,,,,,,,,,,-2.2,-13.2,,,,,,,,,,,,,
212,2015-12-31,0.5,-3.7,2351,4.5,1227,,,,,,,4.4,290,1541,2.6,250,1640,0.7,572,-2.3,54,1454,82.8,5.2,1012.9,1034.3,2307,1027.2,107,1030.8,9.6,2,,,,,,,,,,,-0.1,-10.6,,,,,,,,,,,,,
